ccc_srvqful_xvaw_std:ccc_rocviof8san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,@ccc.rocinfrasyslog01.scaletccs.com.>NmosPingFail1                                                                                                                                                                                                             ,ccc_tra_xuxw_std:ccc_piqix101:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_svc_3ntc_std:ccc_PCZIX100:NT:ibmiasrw:ITM_NT_Services                                                                                                                                                                                                      ,ccc_cpu_xvac_std:ccc_rocviof4san2:VA::ITM_KVA_CPU_SUMMARY                                                                                                                                                                                                      ,ccc_tra_xuxw_std:ccc_pckix100:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_tra_xuxw_std:ccc_pcxix102:KUX::ITM_System                                                                                                                                                                                                                  ,@ccc.rocviof4net1.scaletccs.com.>NmosPingFail1                                                                                                                                                                                                                 ,ccc_tra_xuxw_std:ccc_ptdix100:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_tra_xuxw_std:ccc_rocinfratpc01:KUX::ITM_System                                                                                                                                                                                                             ,ccc_prcmis_xuxc_std:ccc_pcrix108:KUX::ITM_Process                                                                                                                                                                                                              ,ccc_svc_3ntc_std:ccc_ROC6CPIDMV02:NT:MsDtsServer100:ITM_NT_Services                                                                                                                                                                                            ,ccc_fss_xuxf_std:ccc_pchix101:KUX:/usr/sap/PCH:ITM_Disk                                                                                                                                                                                                        ,ccc_bkdpsp_grzw_std:RZ:db1.prevailprod.ROC6DBARE:RDB:background_dump_dest:ITM_KRZ_RDB_DISK_SPACE                                                                                                                                                               ,ccc_dsp_3ntc_std:ccc_rocsapgui01:NT:C::ITM_NT_Logical_Disk                                                                                                                                                                                                     ,@ccc.hcaix100.pers.scaletccs.com.>NmosPingFail1                                                                                                                                                                                                                ,ccc_prccpu_3ntw_std:Dgctrxw4106:NT::ITM_NT_Process                                                                                                                                                                                                             ,ccc_tra_xuxw_std:ccc_pivix100:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_tra_xuxw_std:pirix105:KUX::ITM_System                                                                                                                                                                                                                      ,ccc_tra_xuxw_std:ccc_pgvix100:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_fss_xuxf_std:ccc_pirix100:KUX:/db2/PIR/sapdata4:ITM_Disk                                                                                                                                                                                                   ,ccc_srvqful_xvaw_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,@ccc.ptsix100.scaletccs.com.>NmosPingFail1                                                                                                                                                                                                                     ,ccc_svc_3ntc_std:PCLEOCW4100:NT:LEOCDPS_PCR_CCSM_SG_02:ITM_NT_Services                                                                                                                                                                                         ,@ccc.hchix100.pers.scaletccs.com.>NmosPingFail1                                                                                                                                                                                                                ,ccc_svc_3ntc_std:dgctrxw4201:NT:IBM Parity Mgr:ITM_NT_Services                                                                                                                                                                                                 ,@ccc.pchix102.scaletccs.com.>NmosPingFail1                                                                                                                                                                                                                     ,ccc_fss_xuxw_std:ccc_piuix100:KUX::ITM_Disk                                                                                                                                                                                                                    ,ccc_plybkev_gisc_cocacola:uswhram002sftra:IS::443/index.html element:ITM_KIS_HTTP                                                                                                                                                                              ,ccc_tra_xuxw_std:ccc_pchix101:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_tra_xuxw_std:ccc_pclix100:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_cpu_xuxc_std:ccc_rocinfnim02:KUX:.1:ITM_SMP_CPU                                                                                                                                                                                                            ,@ccc.rocviof2san2.scaletccs.com.>NmosPingFail1                                                                                                                                                                                                                 ,@ccc.pcxix100.scaletccs.com.>NmosPingFail1                                                                                                                                                                                                                     ,ccc_tra_xuxw_std:ccc_pgsix100:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_svc_3ntc_std:PCLEOCW4100:NT:LEOCDPS_PCR_CCSM_MY_03:ITM_NT_Services                                                                                                                                                                                         ,ccc_tra_xuxw_std:ccc_pihix100:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_tra_xuxw_std:ccc_pcrix111:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_prccpu_3ntw_std:ccc_roc6ipproxw02:NT::ITM_NT_Process                                                                                                                                                                                                       ,ccc_pktsdrp_xvac_std:ccc_rocviof8san1:VA::ITM_KVA_NETWORK_ADAPTERS_RATES                                                                                                                                                                                       ,ccc_prcmis_xuxc_std:ccc_pcrix111:KUX::ITM_Process                                                                                                                                                                                                              ,@ccc.rocviof1net2.scaletccs.com.>NmosPingFail1                                                                                                                                                                                                                 ,ccc_prcmis_xuxc_std:ccc_pckix100:KUX::ITM_Process                                                                                                                                                                                                              ,ccc_tra_xuxw_std:ccc_hevix100:KUX::ITM_System                                                                                                                                                                                                                  ,ccc_svc_3ntc_std:PCLEOMW4100:NT:ServiceCRBSDistributor:ITM_NT_Services                                                                                                                                                                                         
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
